"Date","Price","Open","High","Low","Vol.","Change %"
"07/02/2022","33.348","32.843","34.018","31.902","3.95M","1.53%"
"07/01/2022","32.846","33.741","35.332","31.870","9.36M","-2.67%"
"06/30/2022","33.749","34.003","34.137","30.991","8.57M","-0.75%"
"06/29/2022","34.003","35.328","36.027","33.160","8.77M","-3.72%"
"06/28/2022","35.315","38.444","39.878","35.146","8.06M","-8.14%"
"06/27/2022","38.444","39.401","41.174","37.930","6.14M","-2.45%"
"06/26/2022","39.411","42.225","42.460","39.221","5.85M","-6.74%"
"06/25/2022","42.260","41.889","42.613","39.776","5.85M","0.87%"
"06/24/2022","41.896","38.150","42.846","37.743","9.14M","9.82%"
"06/23/2022","38.150","34.091","38.482","34.010","9.78M","11.94%"
"06/22/2022","34.082","36.302","36.820","33.665","9.23M","-5.97%"
"06/21/2022","36.247","35.268","38.956","34.246","10.24M","2.78%"
"06/20/2022","35.265","34.207","36.793","31.751","11.21M","3.09%"
"06/19/2022","34.209","31.965","35.230","28.929","11.86M","7.07%"
"06/18/2022","31.950","30.687","31.980","27.184","12.44M","4.18%"
"06/17/2022","30.667","30.086","32.091","29.264","8.79M","1.93%"
"06/16/2022","30.086","34.728","35.763","29.557","14.60M","-13.32%"
"06/15/2022","34.708","29.600","34.769","26.798","17.96M","17.12%"
"06/14/2022","29.633","28.507","32.104","25.966","16.97M","4.32%"
"06/13/2022","28.405","30.605","30.999","26.060","20.80M","-7.23%"
"06/12/2022","30.620","33.890","34.244","30.611","9.84M","-9.61%"
"06/11/2022","33.874","37.149","37.900","33.240","6.89M","-8.74%"
"06/10/2022","37.119","39.948","40.842","36.896","6.72M","-7.08%"
"06/09/2022","39.948","38.820","41.824","38.456","6.66M","2.94%"
"06/08/2022","38.805","39.330","40.830","38.307","6.28M","-1.31%"
"06/07/2022","39.321","42.387","42.479","37.543","11.30M","-7.23%"
"06/06/2022","42.387","38.523","44.606","38.358","10.62M","10.03%"
"06/05/2022","38.523","38.956","40.152","37.843","5.36M","-1.10%"
"06/04/2022","38.953","38.265","39.212","35.818","5.92M","1.80%"
"06/03/2022","38.265","40.856","41.512","37.701","7.12M","-6.36%"
"06/02/2022","40.864","40.100","41.546","38.156","8.19M","1.90%"
"06/01/2022","40.100","45.722","46.097","39.691","7.75M","-12.29%"
"05/31/2022","45.718","47.206","48.170","44.666","7.32M","-3.15%"
"05/30/2022","47.206","44.967","48.217","44.267","8.29M","5.00%"
"05/29/2022","44.960","44.263","45.533","41.824","6.94M","1.62%"
"05/28/2022","44.245","41.083","44.931","40.324","6.16M","7.72%"
"05/27/2022","41.076","43.404","43.889","40.053","11.56M","-5.29%"
"05/26/2022","43.369","47.961","48.624","41.846","10.12M","-9.57%"
"05/25/2022","47.961","49.655","50.472","47.602","4.84M","-3.42%"
"05/24/2022","49.659","49.100","50.780","47.216","6.24M","1.15%"
"05/23/2022","49.094","52.468","54.629","48.670","6.22M","-6.42%"
"05/22/2022","52.460","50.293","53.126","49.675","3.78M","4.31%"
"05/21/2022","50.293","49.414","51.186","48.596","3.00M","1.78%"
"05/20/2022","49.414","52.150","53.550","47.879","7.13M","-5.28%"
"05/19/2022","52.167","49.910","53.920","48.299","7.26M","4.52%"
"05/18/2022","49.910","57.064","57.816","49.543","6.70M","-12.52%"
"05/17/2022","57.056","53.654","58.188","53.187","6.10M","6.36%"
"05/16/2022","53.643","58.673","58.806","51.951","7.55M","-8.56%"
"05/15/2022","58.664","52.312","59.243","49.692","5.65M","12.13%"
"05/14/2022","52.318","48.853","53.387","46.030","6.99M","7.14%"
"05/13/2022","48.832","44.636","56.151","43.895","12.83M","9.43%"
"05/12/2022","44.622","50.605","53.955","37.342","19.24M","-11.90%"
"05/11/2022","50.647","66.690","68.310","43.394","17.77M","-24.04%"
"05/10/2022","66.673","61.967","73.983","60.495","11.81M","7.59%"
"05/09/2022","61.967","75.308","77.187","61.967","9.11M","-17.73%"
"05/08/2022","75.317","78.841","79.337","73.781","109.88M","-4.47%"
"05/07/2022","78.841","81.643","82.252","77.227","80.91M","-3.43%"
"05/06/2022","81.639","84.461","84.727","79.949","145.42M","-3.32%"
"05/05/2022","84.438","92.765","95.139","82.231","156.60M","-9.00%"
"05/04/2022","92.792","85.821","93.010","85.434","121.57M","8.11%"
"05/03/2022","85.833","87.463","88.765","84.656","71.86M","-1.86%"
"05/02/2022","87.462","89.741","90.766","85.095","102.99M","-2.47%"
"05/01/2022","89.681","84.772","93.113","84.178","83.45M","5.81%"
"04/30/2022","84.757","93.915","94.913","81.888","83.42M","-9.75%"
"04/29/2022","93.915","98.233","98.621","92.402","97.13M","-4.40%"
"04/28/2022","98.233","98.324","100.534","96.389","96.83M","-0.09%"
"04/27/2022","98.324","95.729","100.644","94.920","87.27M","2.76%"
"04/26/2022","95.683","100.973","101.972","94.672","76.60M","-5.27%"
"04/25/2022","101.007","99.223","101.558","94.472","100.05M","1.79%"
"04/24/2022","99.227","100.583","102.248","98.718","68.60M","-1.35%"
"04/23/2022","100.583","100.531","102.823","98.418","62.48M","0.05%"
"04/22/2022","100.533","101.735","103.541","99.255","84.80M","-1.20%"
"04/21/2022","101.757","105.553","109.963","100.029","105.02M","-3.59%"
"04/20/2022","105.550","108.604","110.868","104.368","97.19M","-2.79%"
"04/19/2022","108.576","102.295","108.824","101.146","80.81M","6.13%"
"04/18/2022","102.304","100.225","102.628","94.834","103.84M","2.00%"
"04/17/2022","100.296","102.108","105.445","99.732","63.71M","-1.78%"
"04/16/2022","102.118","101.387","103.465","100.787","35.83M","0.70%"
"04/15/2022","101.407","100.777","102.871","99.590","53.65M","0.66%"
"04/14/2022","100.744","104.902","107.673","98.880","85.65M","-3.94%"
"04/13/2022","104.880","103.184","105.924","100.134","93.36M","1.65%"
"04/12/2022","103.181","99.636","109.214","98.437","125.78M","3.67%"
"04/11/2022","99.532","111.150","111.924","98.289","134.48M","-10.37%"
"04/10/2022","111.044","112.895","115.990","109.808","63.54M","-1.57%"
"04/09/2022","112.812","109.980","113.602","108.309","72.32M","2.55%"
"04/08/2022","110.009","118.575","122.375","108.168","139.83M","-7.23%"
"04/07/2022","118.577","112.997","119.914","110.897","168.61M","4.94%"
"04/06/2022","112.990","126.759","127.368","112.077","218.62M","-10.88%"
"04/05/2022","126.784","132.113","136.566","126.179","105.88M","-4.05%"
"04/04/2022","132.132","136.831","138.224","125.913","129.19M","-3.41%"
"04/03/2022","136.804","132.400","141.046","130.744","117.06M","3.34%"
"04/02/2022","132.376","134.547","143.488","131.648","144.80M","-1.65%"
"04/01/2022","134.599","122.856","138.377","117.900","223.97M","9.50%"
"03/31/2022","122.919","120.824","129.547","119.991","219.28M","1.82%"
"03/30/2022","120.727","111.708","125.149","107.203","222.82M","8.07%"
"03/29/2022","111.709","105.864","115.688","105.572","143.96M","5.70%"
"03/28/2022","105.689","107.093","113.871","105.257","136.07M","-1.31%"
"03/27/2022","107.093","101.804","107.420","98.850","59.87M","5.20%"
"03/26/2022","101.804","98.650","103.337","97.711","52.44M","3.20%"
"03/25/2022","98.649","102.392","104.885","97.124","88.34M","-3.62%"
"03/24/2022","102.350","94.915","103.718","93.497","116.97M","7.82%"
"03/23/2022","94.924","90.462","96.285","89.296","88.02M","4.98%"
"03/22/2022","90.424","88.610","93.956","88.024","64.13M","2.04%"
"03/21/2022","88.620","88.607","91.287","86.834","61.34M","0.02%"
"03/20/2022","88.606","92.396","92.584","87.987","48.97M","-4.14%"
"03/19/2022","92.435","89.789","94.538","89.265","93.62M","2.94%"
"03/18/2022","89.792","87.827","92.187","84.514","358.91M","2.25%"
"03/17/2022","87.813","87.796","90.985","86.667","320.92M","0.02%"
"03/16/2022","87.795","82.850","87.958","81.540","300.40M","5.97%"
"03/15/2022","82.850","81.226","85.840","78.887","236.41M","2.00%"
"03/14/2022","81.223","78.706","82.242","78.038","237.21M","3.00%"
"03/13/2022","78.858","81.412","83.075","77.774","204.30M","-3.13%"
"03/12/2022","81.402","80.665","82.706","80.595","140.50M","0.91%"
"03/11/2022","80.665","82.872","84.275","80.106","272.33M","-2.66%"
"03/10/2022","82.871","88.089","88.555","80.766","314.87M","-5.92%"
"03/09/2022","88.089","82.284","89.792","81.961","397.72M","7.02%"
"03/08/2022","82.308","81.660","84.990","81.345","306.26M","0.64%"
"03/07/2022","81.786","84.549","86.564","80.054","363.89M","-3.26%"
"03/06/2022","84.538","89.633","89.894","84.164","230.66M","-5.67%"
"03/05/2022","89.623","88.288","91.141","86.014","204.27M","1.53%"
"03/04/2022","88.275","95.649","96.850","87.088","386.32M","-7.71%"
"03/03/2022","95.649","100.702","101.669","94.138","3.74M","-5.02%"
"03/02/2022","100.702","98.630","106.335","96.899","6.19M","2.10%"
"03/01/2022","98.630","99.705","101.807","94.434","5.56M","-1.08%"
"02/28/2022","99.705","85.607","102.146","84.250","6.16M","16.47%"
"02/27/2022","85.607","90.130","92.147","84.190","3.63M","-5.02%"
"02/26/2022","90.130","92.778","94.877","89.366","3.18M","-2.85%"
"02/25/2022","92.778","89.409","94.995","87.035","5.31M","3.77%"
"02/24/2022","89.409","84.514","92.837","75.693","10.39M","5.90%"
"02/23/2022","84.431","86.413","93.211","84.431","4.59M","-2.29%"
"02/22/2022","86.413","82.879","87.380","81.160","4.22M","4.26%"
"02/21/2022","82.879","90.693","95.988","82.806","5.64M","-8.52%"
"02/20/2022","90.600","91.264","93.808","85.878","3.61M","-0.73%"
"02/19/2022","91.264","89.920","92.553","88.760","1.83M","1.45%"
"02/18/2022","89.960","93.591","96.334","89.474","3.02M","-3.88%"
"02/17/2022","93.591","101.763","102.740","92.411","3.05M","-8.03%"
"02/16/2022","101.763","105.352","105.558","98.315","3.24M","-3.41%"
"02/15/2022","105.352","96.458","105.606","96.388","3.60M","9.22%"
"02/14/2022","96.458","92.811","97.762","91.058","2.99M","3.93%"
"02/13/2022","92.811","95.970","97.273","91.447","1.95M","-3.21%"
"02/12/2022","95.891","96.483","99.750","93.254","2.76M","-0.61%"
"02/11/2022","96.483","106.170","108.103","95.307","4.50M","-9.14%"
"02/10/2022","106.190","113.991","114.930","105.816","4.14M","-6.84%"
"02/09/2022","113.991","113.293","117.005","109.581","3.20M","0.62%"
"02/08/2022","113.293","117.512","120.152","109.887","4.41M","-3.59%"
"02/07/2022","117.512","115.286","121.836","112.906","4.36M","1.93%"
"02/06/2022","115.286","113.912","115.987","111.723","2.29M","1.21%"
"02/05/2022","113.912","112.401","118.520","110.340","4.10M","1.35%"
"02/04/2022","112.401","101.827","112.710","100.388","6.26M","10.55%"
"02/03/2022","101.675","101.970","103.073","94.207","5.88M","-0.23%"
"02/02/2022","101.908","109.981","112.266","97.121","7.80M","-7.34%"
"02/01/2022","109.981","99.515","113.498","99.172","7.11M","10.39%"
"01/31/2022","99.627","93.418","101.346","89.264","4.26M","6.68%"
"01/30/2022","93.385","96.029","97.461","91.471","2.13M","-2.91%"
"01/29/2022","96.186","91.375","98.676","90.709","3.44M","5.33%"
"01/28/2022","91.318","89.513","93.526","87.338","4.59M","2.12%"
"01/27/2022","89.422","91.905","94.404","85.887","5.83M","-2.70%"
"01/26/2022","91.905","94.704","103.487","89.487","7.29M","-2.96%"
"01/25/2022","94.704","91.849","99.882","87.585","5.83M","3.18%"
"01/24/2022","91.784","99.770","99.835","80.919","10.99M","-8.00%"
"01/23/2022","99.766","94.679","104.673","93.326","5.64M","5.39%"
"01/22/2022","94.665","112.312","114.048","88.480","10.27M","-15.75%"
"01/21/2022","112.362","127.639","128.651","106.543","8.18M","-11.99%"
"01/20/2022","127.672","135.310","143.831","126.537","2.50M","-5.62%"
"01/19/2022","135.276","141.337","142.663","132.969","2.05M","-4.25%"
"01/18/2022","141.282","139.832","142.598","134.454","2.04M","1.04%"
"01/17/2022","139.824","148.016","148.260","137.144","2.13M","-5.49%"
"01/16/2022","147.954","147.660","151.918","146.174","1.52M","0.19%"
"01/15/2022","147.677","146.158","149.524","144.147","1.52M","1.04%"
"01/14/2022","146.162","146.096","150.584","142.044","2.35M","0.07%"
"01/13/2022","146.061","151.530","157.712","145.590","3.04M","-3.55%"
"01/12/2022","151.437","140.209","153.119","138.286","3.21M","8.01%"
"01/11/2022","140.209","135.873","143.456","133.626","2.41M","3.12%"
"01/10/2022","135.964","140.787","143.741","130.147","3.30M","-3.40%"
"01/09/2022","140.755","142.033","145.664","137.890","2.21M","-0.90%"
"01/08/2022","142.033","136.388","148.026","133.283","4.18M","4.13%"
"01/07/2022","136.405","150.336","150.650","133.973","4.69M","-9.27%"
"01/06/2022","150.336","154.483","154.721","146.344","2.91M","-2.72%"
"01/05/2022","154.540","167.753","171.253","145.013","3.09M","-7.88%"
"01/04/2022","167.767","170.084","173.867","166.560","1.65M","-1.34%"
"01/03/2022","170.039","176.354","176.443","166.897","1.65M","-3.59%"
"01/02/2022","176.367","179.083","179.496","174.428","1.08M","-1.51%"
"01/01/2022","179.068","169.985","179.176","169.985","1.30M","5.34%"
