"Date","Price","Open","High","Low","Vol.","Change %"
"08/28/2024","536.60","533.21","546.64","523.02","295.43K","0.55%"
"08/27/2024","533.68","548.30","558.25","522.86","322.04K","-2.67%"
"08/26/2024","548.30","574.19","575.48","546.71","305.84K","-4.51%"
"08/25/2024","574.19","580.42","583.77","569.00","222.47K","-1.07%"
"08/24/2024","580.42","591.63","592.20","575.11","356.14K","-1.89%"
"08/23/2024","591.63","582.99","597.22","574.97","440.34K","1.48%"
"08/22/2024","582.99","570.09","589.81","560.40","396.08K","2.28%"
"08/21/2024","569.99","569.41","575.08","546.78","363.14K","0.10%"
"08/20/2024","569.41","558.60","574.78","558.40","449.93K","1.94%"
"08/19/2024","558.59","531.40","560.50","529.39","242.95K","5.12%"
"08/18/2024","531.40","541.70","542.59","530.90","151.82K","-1.90%"
"08/17/2024","541.70","519.60","547.47","518.41","203.92K","4.25%"
"08/16/2024","519.60","519.18","524.48","510.30","184.69K","0.06%"
"08/15/2024","519.27","523.49","533.70","510.89","242.78K","-0.80%"
"08/14/2024","523.49","524.17","531.36","516.36","238.17K","-0.15%"
"08/13/2024","524.26","518.53","525.85","513.70","294.21K","1.11%"
"08/12/2024","518.53","503.39","523.40","499.90","309.25K","3.03%"
"08/11/2024","503.29","523.10","535.31","502.88","216.43K","-3.79%"
"08/10/2024","523.10","508.80","525.18","507.40","130.50K","2.81%"
"08/09/2024","508.80","517.09","517.98","499.07","204.06K","-1.60%"
"08/08/2024","517.09","474.81","521.17","468.45","305.93K","8.90%"
"08/07/2024","474.81","484.73","497.44","468.19","345.20K","-2.05%"
"08/06/2024","484.73","464.26","492.70","464.08","495.24K","4.49%"
"08/05/2024","463.90","496.70","499.86","404.53","2.38M","-6.60%"
"08/04/2024","496.70","529.41","532.10","488.35","405.84K","-6.18%"
"08/03/2024","529.41","543.39","545.10","521.69","252.83K","-2.57%"
"08/02/2024","543.39","575.11","577.39","540.31","292.82K","-5.56%"
"08/01/2024","575.41","576.40","577.90","553.80","286.12K","-0.17%"
"07/31/2024","576.40","588.09","592.69","574.91","198.71K","-1.99%"
"07/30/2024","588.09","574.40","588.20","567.41","168.34K","2.38%"
"07/29/2024","574.40","583.90","597.10","572.62","218.69K","-1.63%"
"07/28/2024","583.90","581.59","584.80","574.90","94.24K","0.46%"
"07/27/2024","581.20","580.90","592.80","573.82","188.83K","0.05%"
"07/26/2024","580.90","570.70","582.70","570.30","159.27K","1.79%"
"07/25/2024","570.70","574.50","575.90","554.20","295.22K","-0.66%"
"07/24/2024","574.50","581.90","588.99","570.60","163.39K","-1.27%"
"07/23/2024","581.90","587.22","593.17","577.54","221.76K","-1.02%"
"07/22/2024","587.89","602.10","605.48","587.30","220.56K","-2.36%"
"07/21/2024","602.10","593.10","603.40","582.99","251.20K","1.52%"
"07/20/2024","593.10","593.49","597.90","586.70","149.82K","-0.07%"
"07/19/2024","593.49","571.99","598.10","565.51","347.85K","3.76%"
"07/18/2024","571.99","568.80","579.39","562.11","159.76K","0.56%"
"07/17/2024","568.80","576.09","583.89","564.62","202.92K","-1.27%"
"07/16/2024","576.09","585.12","587.19","555.51","357.42K","-1.62%"
"07/15/2024","585.61","544.70","586.47","544.01","344.35K","7.51%"
"07/14/2024","544.70","532.30","547.69","531.70","153.47K","2.33%"
"07/13/2024","532.30","533.80","539.10","527.50","167.40K","-0.28%"
"07/12/2024","533.80","524.90","537.49","517.50","214.53K","1.69%"
"07/11/2024","524.90","524.89","542.79","520.41","271.84K","0.00%"
"07/10/2024","524.89","516.80","529.30","511.61","211.73K","1.57%"
"07/09/2024","516.80","510.50","520.61","506.60","209.10K","1.23%"
"07/08/2024","510.50","490.39","523.09","471.60","605.85K","4.10%"
"07/07/2024","490.39","525.91","526.50","488.72","287.64K","-6.94%"
"07/06/2024","526.98","497.42","530.60","496.20","231.88K","5.94%"
"07/05/2024","497.42","513.38","515.58","456.33","1.05M","-3.11%"
"07/04/2024","513.38","556.69","558.00","511.99","530.57K","-7.78%"
"07/03/2024","556.69","579.99","580.90","550.71","297.23K","-4.02%"
"07/02/2024","579.99","576.91","581.79","574.20","149.13K","0.54%"
"07/01/2024","576.91","582.40","588.20","576.51","193.43K","-0.93%"
"06/30/2024","582.30","570.39","585.00","568.31","174.10K","2.09%"
"06/29/2024","570.39","567.30","573.90","567.00","103.76K","0.54%"
"06/28/2024","567.31","581.70","585.19","565.91","218.34K","-2.47%"
"06/27/2024","581.70","573.08","584.47","566.61","206.49K","1.50%"
"06/26/2024","573.08","578.20","584.49","567.51","163.03K","-0.88%"
"06/25/2024","578.20","568.02","579.48","566.71","185.31K","1.79%"
"06/24/2024","568.02","577.41","581.80","552.21","379.14K","-1.63%"
"06/23/2024","577.41","591.00","592.99","576.29","146.68K","-2.30%"
"06/22/2024","591.00","586.10","591.40","581.10","104.60K","0.84%"
"06/21/2024","586.10","587.67","589.09","578.02","199.63K","-0.27%"
"06/20/2024","587.67","599.31","607.87","584.89","306.10K","-1.94%"
"06/19/2024","599.31","588.62","605.91","586.72","273.98K","1.82%"
"06/18/2024","588.62","604.31","604.99","575.32","489.00K","-2.60%"
"06/17/2024","604.31","610.89","612.50","592.10","248.69K","-1.08%"
"06/16/2024","610.89","608.19","611.70","601.20","109.69K","0.44%"
"06/15/2024","608.19","603.30","609.59","601.40","127.35K","0.81%"
"06/14/2024","603.30","599.90","612.37","590.20","292.77K","0.57%"
"06/13/2024","599.90","619.38","619.68","596.03","333.13K","-3.15%"
"06/12/2024","619.38","602.49","635.15","592.38","484.69K","2.80%"
"06/11/2024","602.49","624.70","628.67","596.68","680.14K","-3.56%"
"06/10/2024","624.70","673.00","674.69","613.77","726.91K","-7.18%"
"06/09/2024","673.00","682.70","684.78","670.40","180.03K","-1.42%"
"06/08/2024","682.70","683.99","694.88","678.29","226.79K","-0.19%"
"06/07/2024","683.99","711.16","711.68","660.52","625.43K","-3.82%"
"06/06/2024","711.16","698.62","720.75","692.79","566.96K","1.80%"
"06/05/2024","698.61","685.64","712.79","685.58","714.32K","1.89%"
"06/04/2024","685.64","626.21","687.78","625.00","775.12K","9.49%"
"06/03/2024","626.21","602.81","637.75","601.21","684.53K","3.87%"
"06/02/2024","602.90","601.80","605.80","596.20","204.28K","0.18%"
"06/01/2024","601.80","593.80","608.19","593.20","161.02K","1.35%"
"05/31/2024","593.80","594.99","598.89","590.10","175.98K","-0.20%"
"05/30/2024","594.99","595.69","601.80","586.60","233.89K","-0.10%"
"05/29/2024","595.59","601.69","603.59","593.29","219.96K","-1.01%"
"05/28/2024","601.69","603.80","605.48","594.29","294.76K","-0.35%"
"05/27/2024","603.80","600.29","614.00","599.69","237.52K","0.58%"
"05/26/2024","600.29","602.39","605.09","598.60","126.92K","-0.35%"
"05/25/2024","602.39","600.29","606.48","599.50","125.95K","0.35%"
"05/24/2024","600.29","599.40","605.29","588.42","261.90K","0.15%"
"05/23/2024","599.40","614.81","616.91","581.88","646.40K","-2.51%"
"05/22/2024","614.81","618.61","626.02","610.11","424.15K","-0.61%"
"05/21/2024","618.61","599.92","629.98","594.01","1.07M","3.11%"
"05/20/2024","599.92","574.60","601.90","569.40","483.68K","4.41%"
"05/19/2024","574.60","580.30","581.80","572.11","145.23K","-0.98%"
"05/18/2024","580.30","580.99","581.90","574.31","172.31K","-0.10%"
"05/17/2024","580.90","569.20","584.50","568.80","243.71K","2.06%"
"05/16/2024","569.20","580.91","586.39","565.40","421.22K","-2.03%"
"05/15/2024","581.00","567.09","587.19","561.21","417.81K","2.45%"
"05/14/2024","567.09","591.69","593.07","562.74","470.57K","-4.16%"
"05/13/2024","591.69","594.78","598.00","585.67","413.16K","-0.52%"
"05/12/2024","594.78","592.20","599.38","587.61","199.93K","0.44%"
"05/11/2024","592.20","585.60","594.40","581.52","219.29K","1.13%"
"05/10/2024","585.60","596.69","596.99","582.13","307.59K","-1.86%"
"05/09/2024","596.69","588.60","603.31","586.71","485.18K","1.37%"
"05/08/2024","588.60","576.53","589.80","575.37","309.13K","1.97%"
"05/07/2024","577.21","588.20","600.11","576.31","300.02K","-1.87%"
"05/06/2024","588.20","591.80","601.90","583.33","288.74K","-0.61%"
"05/05/2024","591.80","585.58","594.89","579.78","188.12K","1.06%"
"05/04/2024","585.58","586.81","593.40","582.81","208.69K","-0.21%"
"05/03/2024","586.79","560.40","589.69","559.10","355.70K","4.71%"
"05/02/2024","560.40","561.90","565.69","542.65","376.32K","-0.27%"
"05/01/2024","561.90","578.41","580.21","537.50","709.21K","-2.85%"
"04/30/2024","578.41","592.71","603.83","556.01","818.08K","-2.41%"
"04/29/2024","592.71","600.39","602.80","582.26","348.95K","-1.28%"
"04/28/2024","600.39","596.18","608.19","596.18","267.83K","0.71%"
"04/27/2024","596.18","597.89","599.49","586.00","279.67K","-0.29%"
"04/26/2024","597.89","613.39","614.99","597.20","313.08K","-2.53%"
"04/25/2024","613.39","608.67","617.88","601.27","475.43K","0.77%"
"04/24/2024","608.67","606.19","618.33","593.64","707.11K","0.41%"
"04/23/2024","606.19","604.52","616.60","598.95","601.60K","0.28%"
"04/22/2024","604.52","579.60","608.41","578.51","550.27K","4.30%"
"04/21/2024","579.60","570.70","582.18","566.60","286.16K","1.54%"
"04/20/2024","570.80","554.09","574.09","549.19","251.08K","3.02%"
"04/19/2024","554.09","552.07","564.17","525.92","580.02K","0.37%"
"04/18/2024","552.07","534.32","555.52","527.25","667.50K","3.32%"
"04/17/2024","534.32","537.51","547.69","513.40","686.21K","-0.60%"
"04/16/2024","537.53","552.41","553.90","523.32","653.50K","-2.69%"
"04/15/2024","552.40","566.50","585.39","545.75","733.20K","-2.49%"
"04/14/2024","566.50","553.03","570.10","536.70","1.01M","2.52%"
"04/13/2024","552.56","595.68","600.07","510.84","1.87M","-7.22%"
"04/12/2024","595.59","604.61","627.68","575.15","1.63M","-1.49%"
"04/11/2024","604.61","609.82","617.81","592.10","628.33K","-0.86%"
"04/10/2024","609.82","580.50","610.21","573.69","850.79K","5.05%"
"04/09/2024","580.50","586.31","589.90","571.95","612.35K","-0.99%"
"04/08/2024","586.32","584.00","600.89","577.82","503.86K","0.40%"
"04/07/2024","584.00","585.59","590.80","578.51","275.59K","-0.29%"
"04/06/2024","585.69","577.89","590.68","575.39","236.59K","1.35%"
"04/05/2024","577.90","585.25","591.24","564.66","685.17K","-1.25%"
"04/04/2024","585.23","561.54","597.54","560.96","968.77K","4.25%"
"04/03/2024","561.35","550.80","567.81","539.70","736.62K","1.92%"
"04/02/2024","550.80","576.10","578.10","546.33","1.06M","-4.39%"
"04/01/2024","576.10","606.69","607.59","569.10","754.09K","-5.07%"
"03/31/2024","606.89","600.79","608.69","600.59","333.98K","1.02%"
"03/30/2024","600.79","612.47","612.58","596.97","535.11K","-1.91%"
"03/29/2024","612.47","583.10","619.89","582.21","1.10M","5.04%"
"03/28/2024","583.10","574.21","591.47","574.21","543.46K","1.55%"
"03/27/2024","574.21","580.45","585.17","564.51","566.34K","-1.07%"
"03/26/2024","580.45","587.07","596.96","571.89","625.10K","-1.13%"
"03/25/2024","587.11","567.80","597.68","565.00","874.48K","3.42%"
"03/24/2024","567.70","552.10","572.79","549.00","465.77K","2.83%"
"03/23/2024","552.10","553.53","567.67","544.39","634.68K","-0.26%"
"03/22/2024","553.53","553.79","587.68","535.61","1.26M","-0.05%"
"03/21/2024","553.79","556.60","570.80","541.01","992.52K","-0.50%"
"03/20/2024","556.60","508.06","558.90","500.51","1.48M","9.55%"
"03/19/2024","508.06","555.49","560.29","498.61","2.62M","-8.54%"
"03/18/2024","555.49","571.69","586.88","540.54","2.32M","-2.83%"
"03/17/2024","571.69","576.52","590.11","550.23","1.76M","-0.84%"
"03/16/2024","576.52","632.06","641.80","567.93","1.85M","-8.79%"
"03/15/2024","632.06","603.30","634.45","548.34","3.13M","4.77%"
"03/14/2024","603.30","630.36","631.39","565.93","2.17M","-4.29%"
"03/13/2024","630.36","537.69","632.53","531.80","2.57M","17.23%"
"03/12/2024","537.69","522.89","547.40","520.30","1.98M","2.99%"
"03/11/2024","522.11","529.10","532.99","507.33","1.64M","-1.32%"
"03/10/2024","529.10","488.30","536.54","485.00","1.97M","8.35%"
"03/09/2024","488.30","485.80","493.68","481.21","867.20K","0.37%"
"03/08/2024","486.51","474.50","489.38","463.81","1.69M","2.45%"
"03/07/2024","474.90","429.29","476.48","423.40","1.69M","10.65%"
"03/06/2024","429.19","394.29","434.26","385.90","1.85M","8.85%"
"03/05/2024","394.29","418.40","427.10","362.15","2.11M","-5.76%"
"03/04/2024","418.40","414.50","423.40","410.70","1.06M","0.89%"
"03/03/2024","414.70","410.89","416.50","402.90","851.04K","0.93%"
"03/02/2024","410.89","407.30","414.69","405.91","599.60K","0.88%"
"03/01/2024","407.30","399.10","408.48","399.00","595.45K","2.05%"
"02/29/2024","399.10","414.62","419.38","391.24","1.16M","-3.74%"
"02/28/2024","414.62","394.60","426.79","394.30","1.39M","5.02%"
"02/27/2024","394.80","401.60","403.69","390.11","932.13K","-1.69%"
"02/26/2024","401.60","388.50","404.49","382.10","1.23M","3.37%"
"02/25/2024","388.50","381.70","390.80","378.00","653.45K","1.78%"
"02/24/2024","381.70","375.50","383.30","371.80","451.45K","1.65%"
"02/23/2024","375.50","382.69","385.70","369.20","1.04M","-1.88%"
"02/22/2024","382.69","379.19","387.09","374.01","1.43M","0.95%"
"02/21/2024","379.09","354.51","379.30","351.01","1.73M","6.94%"
"02/20/2024","354.51","351.70","360.80","345.32","990.06K","0.80%"
"02/19/2024","351.70","349.60","356.10","349.40","840.10K","0.60%"
"02/18/2024","349.60","352.90","358.10","349.31","503.35K","-0.93%"
"02/17/2024","352.90","360.60","363.40","348.41","639.39K","-2.14%"
"02/16/2024","360.60","354.20","365.90","351.20","1.07M","1.81%"
"02/15/2024","354.20","333.80","366.10","333.30","1.38M","6.08%"
"02/14/2024","333.90","324.70","334.50","323.50","458.37K","2.84%"
"02/13/2024","324.70","327.90","329.10","319.30","452.83K","-0.98%"
"02/12/2024","327.90","320.70","331.40","315.70","586.06K","2.25%"
"02/11/2024","320.70","323.10","324.80","320.10","283.16K","-0.74%"
"02/10/2024","323.10","323.90","325.30","319.10","326.70K","-0.25%"
"02/09/2024","323.90","318.89","325.99","318.00","750.87K","1.57%"
"02/08/2024","318.89","307.41","320.49","307.41","944.54K","3.74%"
"02/07/2024","307.41","302.80","308.70","300.80","362.21K","1.52%"
"02/06/2024","302.80","301.20","303.70","300.90","265.76K","0.53%"
"02/05/2024","301.20","304.60","306.80","299.70","495.71K","-1.12%"
"02/04/2024","304.60","299.60","307.70","298.00","509.04K","1.67%"
"02/03/2024","299.60","301.40","303.70","299.60","202.13K","-0.60%"
"02/02/2024","301.40","300.20","304.90","299.90","314.38K","0.43%"
"02/01/2024","300.10","300.50","302.10","296.61","381.47K","-0.13%"
"01/31/2024","300.50","307.79","308.00","298.90","464.44K","-2.34%"
"01/30/2024","307.70","310.70","313.10","306.50","393.66K","-0.97%"
"01/29/2024","310.70","305.30","310.90","304.41","450.35K","1.77%"
"01/28/2024","305.30","305.70","308.90","303.20","420.26K","-0.13%"
"01/27/2024","305.70","302.30","307.50","301.90","295.98K","1.12%"
"01/26/2024","302.30","291.80","304.10","290.80","725.63K","3.60%"
"01/25/2024","291.80","293.10","296.30","287.60","1.02M","-0.44%"
"01/24/2024","293.10","298.80","300.60","290.50","813.89K","-1.91%"
"01/23/2024","298.80","306.00","311.60","290.52","947.32K","-2.35%"
"01/22/2024","306.00","318.59","320.20","304.01","716.82K","-3.95%"
"01/21/2024","318.59","317.30","321.70","316.11","366.63K","0.41%"
"01/20/2024","317.30","314.69","317.30","312.30","331.21K","0.83%"
"01/19/2024","314.69","312.91","316.07","306.12","861.03K","0.57%"
"01/18/2024","312.91","309.39","315.40","305.70","933.48K","1.17%"
"01/17/2024","309.30","315.11","316.20","307.19","1.11M","-1.84%"
"01/16/2024","315.11","317.59","319.29","313.20","980.65K","-0.78%"
"01/15/2024","317.59","299.41","319.79","299.41","1.74M","6.07%"
"01/14/2024","299.41","302.10","306.60","298.81","405.33K","-0.89%"
"01/13/2024","302.10","296.80","303.00","291.00","445.06K","1.79%"
"01/12/2024","296.80","308.30","312.90","290.11","1.02M","-3.73%"
"01/11/2024","308.30","305.40","316.70","301.62","1.20M","0.95%"
"01/10/2024","305.40","301.10","309.70","289.02","1.05M","1.46%"
"01/09/2024","301.00","303.60","306.70","296.20","1.42M","-0.86%"
"01/08/2024","303.60","302.30","308.00","290.50","998.88K","0.43%"
"01/07/2024","302.30","307.59","309.90","300.11","504.95K","-1.63%"
"01/06/2024","307.30","317.30","317.50","300.20","921.53K","-3.15%"
"01/05/2024","317.30","323.60","327.10","308.71","1.17M","-1.98%"
"01/04/2024","323.70","315.82","324.29","311.01","1.15M","2.49%"
"01/03/2024","315.82","312.19","333.69","295.60","2.19M","1.16%"
"01/02/2024","312.19","313.51","321.00","307.01","953.52K","-0.42%"
"01/01/2024","313.51","312.00","315.90","307.20","628.46K","0.48%"
"12/31/2023","312.00","316.60","325.40","308.32","677.55K","-1.45%"
"12/30/2023","316.60","313.60","320.50","312.50","571.00K","0.96%"
"12/29/2023","313.60","322.80","325.40","307.84","1.43M","-2.85%"
"12/28/2023","322.80","324.09","337.89","320.30","2.29M","-0.37%"
"12/27/2023","323.99","297.80","324.00","285.31","2.16M","8.79%"
"12/26/2023","297.80","266.80","303.00","264.32","2.42M","11.62%"
"12/25/2023","266.80","264.40","268.00","261.71","477.85K","0.91%"
"12/24/2023","264.40","270.80","272.50","262.10","583.96K","-2.36%"
"12/23/2023","270.80","270.90","272.00","265.80","414.92K","-0.04%"
"12/22/2023","270.90","271.50","276.20","265.00","987.24K","-0.22%"
"12/21/2023","271.50","260.20","274.69","256.30","1.31M","4.34%"
"12/20/2023","260.20","252.89","261.70","250.50","1.14M","2.89%"
"12/19/2023","252.89","241.69","254.69","241.40","1.61M","4.63%"
"12/18/2023","241.69","239.00","241.69","232.11","892.28K","1.12%"
"12/17/2023","239.00","244.40","244.50","238.90","474.54K","-2.21%"
"12/16/2023","244.40","244.91","248.10","243.21","456.32K","-0.21%"
"12/15/2023","244.91","253.30","253.30","243.31","672.51K","-3.35%"
"12/14/2023","253.40","252.10","254.00","248.12","834.25K","0.51%"
"12/13/2023","252.10","254.40","255.89","244.31","1.18M","-0.90%"
"12/12/2023","254.39","246.41","257.00","245.70","1.91M","3.24%"
"12/11/2023","246.41","239.70","247.48","228.99","2.06M","2.80%"
"12/10/2023","239.70","237.50","241.39","237.00","442.96K","0.93%"
"12/09/2023","237.50","238.80","245.20","236.50","856.78K","-0.55%"
"12/08/2023","238.80","232.70","239.90","232.40","780.76K","2.62%"
"12/07/2023","232.70","229.59","234.70","228.60","807.42K","1.35%"
"12/06/2023","229.59","231.20","234.70","228.81","873.94K","-0.69%"
"12/05/2023","231.20","233.50","234.90","228.20","874.43K","-0.99%"
"12/04/2023","233.50","228.10","236.80","226.00","1.50M","2.37%"
"12/03/2023","228.10","229.10","231.70","226.11","602.39K","-0.44%"
"12/02/2023","229.10","228.50","230.10","226.40","463.45K","0.26%"
"12/01/2023","228.50","227.60","230.00","227.00","431.53K","0.39%"
"11/30/2023","227.60","227.30","229.20","226.00","366.36K","0.13%"
"11/29/2023","227.30","229.60","231.20","226.20","423.80K","-1.00%"
"11/28/2023","229.60","227.30","231.70","224.30","552.68K","1.01%"
"11/27/2023","227.30","231.60","232.90","222.90","841.60K","-1.86%"
"11/26/2023","231.60","234.50","234.50","228.70","442.65K","-1.24%"
"11/25/2023","234.50","232.80","235.60","232.40","317.79K","0.73%"
"11/24/2023","232.80","233.80","236.40","231.60","623.61K","-0.39%"
"11/23/2023","233.70","236.10","239.00","230.50","729.59K","-1.02%"
"11/22/2023","236.10","225.70","238.30","225.21","1.82M","4.61%"
"11/21/2023","225.70","253.10","271.14","224.11","4.11M","-10.83%"
"11/20/2023","253.10","246.31","267.71","240.18","1.57M","2.76%"
"11/19/2023","246.31","244.80","246.80","241.90","392.99K","0.62%"
"11/18/2023","244.80","244.89","245.20","238.80","497.98K","0.00%"
"11/17/2023","244.79","242.70","245.90","238.51","776.22K","0.86%"
"11/16/2023","242.70","253.79","255.60","240.30","1.11M","-4.37%"
"11/15/2023","253.79","242.20","254.20","242.10","936.47K","4.79%"
"11/14/2023","242.20","241.19","249.38","235.42","1.02M","0.42%"
"11/13/2023","241.19","247.40","250.19","240.30","976.30K","-2.51%"
"11/12/2023","247.40","251.59","251.90","245.44","656.51K","-1.67%"
"11/11/2023","251.59","251.10","255.19","246.20","761.82K","0.28%"
"11/10/2023","250.90","251.70","257.90","248.21","837.13K","-0.32%"
"11/09/2023","251.70","246.71","255.60","241.70","1.36M","2.02%"
"11/08/2023","246.71","246.30","248.09","244.30","513.26K","0.17%"
"11/07/2023","246.30","255.10","255.49","242.30","896.21K","-3.45%"
"11/06/2023","255.09","244.00","255.50","241.70","870.25K","4.54%"
"11/05/2023","244.00","237.10","245.50","236.10","631.92K","2.91%"
"11/04/2023","237.10","230.30","238.60","229.30","400.42K","2.95%"
"11/03/2023","230.30","231.80","232.40","225.90","513.43K","-0.65%"
"11/02/2023","231.80","227.90","233.40","227.50","855.20K","1.71%"
"11/01/2023","227.90","226.30","229.29","222.60","592.52K","0.71%"
"10/31/2023","226.30","227.90","229.29","224.00","477.45K","-0.70%"
"10/30/2023","227.90","227.00","229.10","224.80","412.06K","0.40%"
"10/29/2023","227.00","225.70","228.10","223.70","277.32K","0.58%"
"10/28/2023","225.70","224.40","228.29","224.20","360.35K","0.58%"
"10/27/2023","224.40","223.20","230.77","219.90","1.00M","0.54%"
"10/26/2023","223.20","222.10","228.00","219.49","754.09K","0.49%"
"10/25/2023","222.10","225.10","229.00","221.70","637.80K","-1.33%"
"10/24/2023","225.10","228.30","237.49","222.11","1.05M","-1.40%"
"10/23/2023","228.30","217.80","230.40","217.00","864.75K","4.82%"
"10/22/2023","217.80","214.10","218.10","213.60","299.88K","1.73%"
"10/21/2023","214.10","212.10","215.70","211.40","268.38K","0.94%"
"10/20/2023","212.10","211.10","216.39","210.60","355.28K","0.47%"
"10/19/2023","211.10","210.20","211.40","208.20","281.51K","0.43%"
"10/18/2023","210.20","211.50","213.70","209.90","268.39K","-0.62%"
"10/17/2023","211.50","214.70","214.90","209.60","385.04K","-1.49%"
"10/16/2023","214.70","209.80","218.79","209.60","791.11K","2.34%"
"10/15/2023","209.80","206.60","210.20","206.40","373.51K","1.55%"
"10/14/2023","206.60","206.00","207.10","205.70","145.74K","0.29%"
"10/13/2023","206.00","205.30","208.10","204.31","339.61K","0.34%"
"10/12/2023","205.30","206.59","207.08","203.01","372.65K","-0.63%"
"10/11/2023","206.59","208.50","208.80","204.60","413.46K","-0.92%"
"10/10/2023","208.50","205.80","210.87","205.70","593.77K","1.31%"
"10/09/2023","205.80","211.40","212.20","202.99","586.60K","-2.65%"
"10/08/2023","211.40","212.30","212.70","209.11","231.46K","-0.42%"
"10/07/2023","212.30","213.40","213.80","211.50","129.45K","-0.52%"
"10/06/2023","213.40","210.70","214.40","210.20","261.99K","1.28%"
"10/05/2023","210.70","213.40","213.80","210.30","263.71K","-1.17%"
"10/04/2023","213.20","213.50","213.70","210.80","334.58K","-0.14%"
"10/03/2023","213.50","214.60","215.80","212.70","303.08K","-0.51%"
"10/02/2023","214.60","218.00","221.40","213.11","580.04K","-1.56%"
"10/01/2023","218.00","214.50","219.20","213.20","420.80K","1.63%"
"09/30/2023","214.50","215.20","216.40","214.30","181.72K","-0.32%"
"09/29/2023","215.20","215.00","217.49","214.30","377.76K","0.09%"
"09/28/2023","215.00","212.00","216.90","211.60","401.79K","1.41%"
"09/27/2023","212.00","212.60","216.00","210.60","416.66K","-0.28%"
"09/26/2023","212.60","210.00","213.60","209.70","289.38K","1.24%"
"09/25/2023","210.00","208.30","210.50","207.00","278.85K","0.82%"
"09/24/2023","208.30","210.50","211.20","207.01","189.72K","-1.05%"
"09/23/2023","210.50","211.00","211.60","209.90","120.47K","-0.24%"
"09/22/2023","211.00","210.80","212.10","209.80","242.74K","0.09%"
"09/21/2023","210.80","214.30","215.10","209.21","422.87K","-1.64%"
"09/20/2023","214.30","217.20","217.80","213.50","380.15K","-1.33%"
"09/19/2023","217.20","216.00","219.60","215.50","355.33K","0.56%"
"09/18/2023","216.00","216.40","221.20","215.20","610.23K","-0.18%"
"09/17/2023","216.40","214.90","216.70","213.40","336.71K","0.70%"
"09/16/2023","214.90","214.10","215.80","213.40","293.31K","0.37%"
"09/15/2023","214.10","212.20","215.00","211.10","317.44K","0.90%"
"09/14/2023","212.20","212.60","214.90","211.20","362.54K","-0.19%"
"09/13/2023","212.60","210.80","213.20","209.30","309.62K","0.90%"
"09/12/2023","210.70","206.20","213.80","205.10","534.62K","2.18%"
"09/11/2023","206.20","212.40","212.70","204.19","590.56K","-2.92%"
"09/10/2023","212.40","214.10","214.30","211.31","287.17K","-0.80%"
"09/09/2023","214.10","214.70","215.40","214.10","97.33K","-0.28%"
"09/08/2023","214.70","217.10","218.40","213.40","242.28K","-1.11%"
"09/07/2023","217.10","215.20","217.80","213.60","253.37K","0.88%"
"09/06/2023","215.20","214.60","218.04","212.20","308.24K","0.28%"
"09/05/2023","214.60","215.20","216.00","213.60","249.61K","-0.28%"
"09/04/2023","215.20","214.40","216.49","213.10","313.83K","0.42%"
"09/03/2023","214.30","214.50","215.10","213.20","172.57K","-0.09%"
"09/02/2023","214.50","213.70","215.69","213.00","212.81K","0.37%"
"09/01/2023","213.70","216.80","218.00","211.42","475.08K","-1.38%"
"08/31/2023","216.70","223.80","225.78","215.11","465.26K","-3.17%"
"08/30/2023","223.80","226.90","227.19","221.80","313.38K","-1.37%"
"08/29/2023","226.90","218.80","233.50","217.00","691.52K","3.70%"
"08/28/2023","218.80","218.30","219.20","215.60","318.23K","0.23%"
"08/27/2023","218.30","216.50","219.70","215.90","191.66K","0.83%"
"08/26/2023","216.50","218.40","219.19","216.10","150.04K","-0.87%"
"08/25/2023","218.40","219.00","219.50","213.91","394.29K","-0.27%"
"08/24/2023","219.00","216.70","220.50","215.70","381.06K","1.06%"
"08/23/2023","216.70","210.90","218.60","210.80","662.95K","2.75%"
"08/22/2023","210.90","210.40","212.70","203.80","897.16K","0.24%"
"08/21/2023","210.40","216.50","216.80","206.70","801.42K","-2.82%"
"08/20/2023","216.50","216.90","217.90","215.40","194.55K","-0.18%"
"08/19/2023","216.90","216.10","219.20","214.10","330.47K","0.37%"
"08/18/2023","216.10","218.09","220.30","213.50","692.77K","-0.92%"
"08/17/2023","218.09","232.10","232.40","214.29","1.05M","-6.03%"
"08/16/2023","232.10","236.89","237.40","231.01","436.00K","-2.03%"
"08/15/2023","236.89","240.50","240.70","235.01","409.00K","-1.50%"
"08/14/2023","240.50","240.20","241.40","239.80","204.83K","0.12%"
"08/13/2023","240.20","240.30","241.80","239.90","135.86K","0.00%"
"08/12/2023","240.20","239.70","241.20","239.30","117.72K","0.21%"
"08/11/2023","239.70","241.40","242.30","238.30","296.24K","-0.70%"
"08/10/2023","241.40","243.80","244.10","240.50","267.63K","-0.99%"
"08/09/2023","243.80","245.20","245.50","242.80","299.88K","-0.57%"
"08/08/2023","245.20","242.10","247.87","241.50","387.51K","1.28%"
"08/07/2023","242.10","243.20","244.80","239.70","310.96K","-0.45%"
"08/06/2023","243.20","243.30","245.50","242.80","282.60K","-0.04%"
"08/05/2023","243.30","241.70","243.30","240.20","179.81K","0.62%"
"08/04/2023","241.80","241.10","243.40","240.70","280.68K","0.29%"
"08/03/2023","241.10","240.70","241.90","238.50","311.31K","0.17%"
"08/02/2023","240.70","247.79","248.79","235.90","652.40K","-2.86%"
